drive,partition,sscbench_index,native_frame,stream_index,frame_key,t_image_s,t_velodyne_s,dt_velo_minus_image_s,rgb_path,lidar_path,pose_row,pose_frame_matches_native,target_file,target_frame,target_anchored_at,trident_cache,causal_input_range,future_target_range,sample_file
2013_05_28_drive_0006_sync,heldout,6865,7379,1338,0000007379,771.139117,771.138962,-0.000155,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007379.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007379.bin,6866,True,preprocess/labels/2013_05_28_drive_0006_sync/006865_1_1.npy,velodyne_of_native_frame_7379,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6870,7384,1339,0000007384,771.662037,771.661767,-0.00027,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007384.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007384.bin,6871,True,preprocess/labels/2013_05_28_drive_0006_sync/006870_1_1.npy,velodyne_of_native_frame_7384,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6875,7389,1340,0000007389,772.185408,772.185172,-0.000236,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007389.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007389.bin,6876,True,preprocess/labels/2013_05_28_drive_0006_sync/006875_1_1.npy,velodyne_of_native_frame_7389,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6880,7394,1341,0000007394,772.708823,772.708516,-0.000307,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007394.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007394.bin,6881,True,preprocess/labels/2013_05_28_drive_0006_sync/006880_1_1.npy,velodyne_of_native_frame_7394,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6885,7399,1342,0000007399,773.231542,773.231275,-0.000267,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007399.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007399.bin,6886,True,preprocess/labels/2013_05_28_drive_0006_sync/006885_1_1.npy,velodyne_of_native_frame_7399,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6890,7404,1343,0000007404,773.754421,773.754233,-0.000188,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007404.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007404.bin,6891,True,preprocess/labels/2013_05_28_drive_0006_sync/006890_1_1.npy,velodyne_of_native_frame_7404,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6895,7409,1344,0000007409,774.27769,774.277473,-0.000217,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007409.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007409.bin,6896,True,preprocess/labels/2013_05_28_drive_0006_sync/006895_1_1.npy,velodyne_of_native_frame_7409,t (last frame of the clip),True,"[0, 1344]","[1345, 1364]",samples/kitti360/2013_05_28_drive_0006_sync_01344.npz
2013_05_28_drive_0006_sync,heldout,6900,7414,1345,0000007414,774.800666,774.8005,-0.000166,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007414.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007414.bin,6901,True,preprocess/labels/2013_05_28_drive_0006_sync/006900_1_1.npy,velodyne_of_native_frame_7414,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6905,7419,1346,0000007419,775.32316,775.323145,-1.5e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007419.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007419.bin,6906,True,preprocess/labels/2013_05_28_drive_0006_sync/006905_1_1.npy,velodyne_of_native_frame_7419,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6910,7424,1347,0000007424,775.845696,775.84574,4.4e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007424.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007424.bin,6911,True,preprocess/labels/2013_05_28_drive_0006_sync/006910_1_1.npy,velodyne_of_native_frame_7424,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6915,7429,1348,0000007429,776.368406,776.368433,2.7e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007429.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007429.bin,6916,True,preprocess/labels/2013_05_28_drive_0006_sync/006915_1_1.npy,velodyne_of_native_frame_7429,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6920,7434,1349,0000007434,776.891256,776.891364,0.000108,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007434.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007434.bin,6921,True,preprocess/labels/2013_05_28_drive_0006_sync/006920_1_1.npy,velodyne_of_native_frame_7434,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6925,7439,1350,0000007439,777.414197,777.414137,-6e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007439.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007439.bin,6926,True,preprocess/labels/2013_05_28_drive_0006_sync/006925_1_1.npy,velodyne_of_native_frame_7439,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6930,7444,1351,0000007444,777.936893,777.936887,-6e-06,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007444.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007444.bin,6931,True,preprocess/labels/2013_05_28_drive_0006_sync/006930_1_1.npy,velodyne_of_native_frame_7444,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6935,7449,1352,0000007449,778.459409,778.459434,2.5e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007449.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007449.bin,6936,True,preprocess/labels/2013_05_28_drive_0006_sync/006935_1_1.npy,velodyne_of_native_frame_7449,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6940,7454,1353,0000007454,778.981514,778.981594,8e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007454.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007454.bin,6941,True,preprocess/labels/2013_05_28_drive_0006_sync/006940_1_1.npy,velodyne_of_native_frame_7454,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6945,7459,1354,0000007459,779.503716,779.503826,0.00011,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007459.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007459.bin,6946,True,preprocess/labels/2013_05_28_drive_0006_sync/006945_1_1.npy,velodyne_of_native_frame_7459,t (last frame of the clip),True,"[0, 1354]","[1355, 1374]",samples/kitti360/2013_05_28_drive_0006_sync_01354.npz
2013_05_28_drive_0006_sync,heldout,6950,7464,1355,0000007464,780.025741,780.025909,0.000168,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007464.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007464.bin,6951,True,preprocess/labels/2013_05_28_drive_0006_sync/006950_1_1.npy,velodyne_of_native_frame_7464,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6955,7469,1356,0000007469,780.548192,780.548271,7.9e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007469.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007469.bin,6956,True,preprocess/labels/2013_05_28_drive_0006_sync/006955_1_1.npy,velodyne_of_native_frame_7469,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6960,7474,1357,0000007474,781.07068,781.070775,9.5e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007474.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007474.bin,6961,True,preprocess/labels/2013_05_28_drive_0006_sync/006960_1_1.npy,velodyne_of_native_frame_7474,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6965,7479,1358,0000007479,781.593269,781.593441,0.000172,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007479.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007479.bin,6966,True,preprocess/labels/2013_05_28_drive_0006_sync/006965_1_1.npy,velodyne_of_native_frame_7479,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6970,7484,1359,0000007484,782.116241,782.116322,8.1e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007484.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007484.bin,6971,True,preprocess/labels/2013_05_28_drive_0006_sync/006970_1_1.npy,velodyne_of_native_frame_7484,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6975,7489,1360,0000007489,782.639095,782.639165,7e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007489.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007489.bin,6976,True,preprocess/labels/2013_05_28_drive_0006_sync/006975_1_1.npy,velodyne_of_native_frame_7489,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6980,7494,1361,0000007494,783.161695,783.161776,8.1e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007494.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007494.bin,6981,True,preprocess/labels/2013_05_28_drive_0006_sync/006980_1_1.npy,velodyne_of_native_frame_7494,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6985,7499,1362,0000007499,783.684394,783.684413,1.9e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007499.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007499.bin,6986,True,preprocess/labels/2013_05_28_drive_0006_sync/006985_1_1.npy,velodyne_of_native_frame_7499,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6990,7504,1363,0000007504,784.207198,784.207131,-6.7e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007504.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007504.bin,6991,True,preprocess/labels/2013_05_28_drive_0006_sync/006990_1_1.npy,velodyne_of_native_frame_7504,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,6995,7509,1364,0000007509,784.729693,784.729681,-1.2e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007509.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007509.bin,6996,True,preprocess/labels/2013_05_28_drive_0006_sync/006995_1_1.npy,velodyne_of_native_frame_7509,t (last frame of the clip),True,"[0, 1364]","[1365, 1384]",samples/kitti360/2013_05_28_drive_0006_sync_01364.npz
2013_05_28_drive_0006_sync,heldout,7000,7514,1365,0000007514,785.252068,785.25194,-0.000128,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007514.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007514.bin,7001,True,preprocess/labels/2013_05_28_drive_0006_sync/007000_1_1.npy,velodyne_of_native_frame_7514,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7005,7519,1366,0000007519,785.774687,785.77446,-0.000227,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007519.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007519.bin,7006,True,preprocess/labels/2013_05_28_drive_0006_sync/007005_1_1.npy,velodyne_of_native_frame_7519,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7010,7524,1367,0000007524,786.297359,786.297274,-8.5e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007524.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007524.bin,7011,True,preprocess/labels/2013_05_28_drive_0006_sync/007010_1_1.npy,velodyne_of_native_frame_7524,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7015,7529,1368,0000007529,786.820554,786.820453,-0.000101,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007529.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007529.bin,7016,True,preprocess/labels/2013_05_28_drive_0006_sync/007015_1_1.npy,velodyne_of_native_frame_7529,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7020,7534,1369,0000007534,787.343408,787.34343,2.2e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007534.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007534.bin,7021,True,preprocess/labels/2013_05_28_drive_0006_sync/007020_1_1.npy,velodyne_of_native_frame_7534,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7025,7539,1370,0000007539,787.866047,787.866124,7.7e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007539.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007539.bin,7026,True,preprocess/labels/2013_05_28_drive_0006_sync/007025_1_1.npy,velodyne_of_native_frame_7539,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7030,7544,1371,0000007544,788.388413,788.388587,0.000174,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007544.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007544.bin,7031,True,preprocess/labels/2013_05_28_drive_0006_sync/007030_1_1.npy,velodyne_of_native_frame_7544,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7035,7549,1372,0000007549,788.910461,788.910708,0.000247,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007549.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007549.bin,7036,True,preprocess/labels/2013_05_28_drive_0006_sync/007035_1_1.npy,velodyne_of_native_frame_7549,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7040,7554,1373,0000007554,789.432854,789.433062,0.000208,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007554.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007554.bin,7041,True,preprocess/labels/2013_05_28_drive_0006_sync/007040_1_1.npy,velodyne_of_native_frame_7554,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7045,7559,1374,0000007559,789.955214,789.955527,0.000313,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007559.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007559.bin,7046,True,preprocess/labels/2013_05_28_drive_0006_sync/007045_1_1.npy,velodyne_of_native_frame_7559,t (last frame of the clip),True,"[0, 1374]","[1375, 1394]",samples/kitti360/2013_05_28_drive_0006_sync_01374.npz
2013_05_28_drive_0006_sync,heldout,7050,7564,1375,0000007564,790.477951,790.478242,0.000291,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007564.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007564.bin,7051,True,preprocess/labels/2013_05_28_drive_0006_sync/007050_1_1.npy,velodyne_of_native_frame_7564,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7055,7569,1376,0000007569,791.001707,791.001952,0.000245,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007569.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007569.bin,7056,True,preprocess/labels/2013_05_28_drive_0006_sync/007055_1_1.npy,velodyne_of_native_frame_7569,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7060,7574,1377,0000007574,791.525494,791.525647,0.000153,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007574.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007574.bin,7061,True,preprocess/labels/2013_05_28_drive_0006_sync/007060_1_1.npy,velodyne_of_native_frame_7574,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7065,7579,1378,0000007579,792.048463,792.04865,0.000187,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007579.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007579.bin,7066,True,preprocess/labels/2013_05_28_drive_0006_sync/007065_1_1.npy,velodyne_of_native_frame_7579,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7070,7584,1379,0000007584,792.571368,792.571459,9.1e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007584.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007584.bin,7071,True,preprocess/labels/2013_05_28_drive_0006_sync/007070_1_1.npy,velodyne_of_native_frame_7584,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7075,7589,1380,0000007589,793.093991,793.094075,8.4e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007589.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007589.bin,7076,True,preprocess/labels/2013_05_28_drive_0006_sync/007075_1_1.npy,velodyne_of_native_frame_7589,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7080,7594,1381,0000007594,793.616443,793.616631,0.000188,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007594.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007594.bin,7081,True,preprocess/labels/2013_05_28_drive_0006_sync/007080_1_1.npy,velodyne_of_native_frame_7594,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7085,7599,1382,0000007599,794.139096,794.139175,7.9e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007599.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007599.bin,7086,True,preprocess/labels/2013_05_28_drive_0006_sync/007085_1_1.npy,velodyne_of_native_frame_7599,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7090,7604,1383,0000007604,794.661985,794.662007,2.2e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007604.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007604.bin,7091,True,preprocess/labels/2013_05_28_drive_0006_sync/007090_1_1.npy,velodyne_of_native_frame_7604,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7095,7609,1384,0000007609,795.184774,795.184899,0.000125,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007609.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007609.bin,7096,True,preprocess/labels/2013_05_28_drive_0006_sync/007095_1_1.npy,velodyne_of_native_frame_7609,t (last frame of the clip),True,"[0, 1384]","[1385, 1404]",samples/kitti360/2013_05_28_drive_0006_sync_01384.npz
2013_05_28_drive_0006_sync,heldout,7100,7614,1385,0000007614,795.707473,795.707558,8.5e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007614.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007614.bin,7101,True,preprocess/labels/2013_05_28_drive_0006_sync/007100_1_1.npy,velodyne_of_native_frame_7614,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7105,7619,1386,0000007619,796.230243,796.230257,1.4e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007619.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007619.bin,7106,True,preprocess/labels/2013_05_28_drive_0006_sync/007105_1_1.npy,velodyne_of_native_frame_7619,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7110,7624,1387,0000007624,796.752877,796.752974,9.7e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007624.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007624.bin,7111,True,preprocess/labels/2013_05_28_drive_0006_sync/007110_1_1.npy,velodyne_of_native_frame_7624,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7115,7629,1388,0000007629,797.275611,797.275617,6e-06,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007629.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007629.bin,7116,True,preprocess/labels/2013_05_28_drive_0006_sync/007115_1_1.npy,velodyne_of_native_frame_7629,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7120,7634,1389,0000007634,797.79823,797.798268,3.8e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007634.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007634.bin,7121,True,preprocess/labels/2013_05_28_drive_0006_sync/007120_1_1.npy,velodyne_of_native_frame_7634,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7125,7639,1390,0000007639,798.320872,798.320943,7.1e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007639.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007639.bin,7126,True,preprocess/labels/2013_05_28_drive_0006_sync/007125_1_1.npy,velodyne_of_native_frame_7639,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7130,7644,1391,0000007644,798.843485,798.843532,4.7e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007644.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007644.bin,7131,True,preprocess/labels/2013_05_28_drive_0006_sync/007130_1_1.npy,velodyne_of_native_frame_7644,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7135,7649,1392,0000007649,799.365969,799.366078,0.000109,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007649.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007649.bin,7136,True,preprocess/labels/2013_05_28_drive_0006_sync/007135_1_1.npy,velodyne_of_native_frame_7649,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7140,7654,1393,0000007654,799.888764,799.888826,6.2e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007654.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007654.bin,7141,True,preprocess/labels/2013_05_28_drive_0006_sync/007140_1_1.npy,velodyne_of_native_frame_7654,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7145,7659,1394,0000007659,800.411245,800.411433,0.000188,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007659.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007659.bin,7146,True,preprocess/labels/2013_05_28_drive_0006_sync/007145_1_1.npy,velodyne_of_native_frame_7659,t (last frame of the clip),True,"[0, 1394]","[1395, 1414]",samples/kitti360/2013_05_28_drive_0006_sync_01394.npz
2013_05_28_drive_0006_sync,heldout,7150,7664,1395,0000007664,800.933839,800.934087,0.000248,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007664.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007664.bin,7151,True,preprocess/labels/2013_05_28_drive_0006_sync/007150_1_1.npy,velodyne_of_native_frame_7664,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7155,7669,1396,0000007669,801.456617,801.456701,8.4e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007669.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007669.bin,7156,True,preprocess/labels/2013_05_28_drive_0006_sync/007155_1_1.npy,velodyne_of_native_frame_7669,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7160,7674,1397,0000007674,801.979217,801.979386,0.000169,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007674.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007674.bin,7161,True,preprocess/labels/2013_05_28_drive_0006_sync/007160_1_1.npy,velodyne_of_native_frame_7674,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7165,7679,1398,0000007679,802.501721,802.501877,0.000156,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007679.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007679.bin,7166,True,preprocess/labels/2013_05_28_drive_0006_sync/007165_1_1.npy,velodyne_of_native_frame_7679,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7170,7684,1399,0000007684,803.024141,803.024199,5.8e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007684.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007684.bin,7171,True,preprocess/labels/2013_05_28_drive_0006_sync/007170_1_1.npy,velodyne_of_native_frame_7684,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7175,7689,1400,0000007689,803.546324,803.546458,0.000134,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007689.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007689.bin,7176,True,preprocess/labels/2013_05_28_drive_0006_sync/007175_1_1.npy,velodyne_of_native_frame_7689,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7180,7694,1401,0000007694,804.068458,804.068682,0.000224,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007694.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007694.bin,7181,True,preprocess/labels/2013_05_28_drive_0006_sync/007180_1_1.npy,velodyne_of_native_frame_7694,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7185,7699,1402,0000007699,804.590991,804.591139,0.000148,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007699.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007699.bin,7186,True,preprocess/labels/2013_05_28_drive_0006_sync/007185_1_1.npy,velodyne_of_native_frame_7699,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7190,7704,1403,0000007704,805.113641,805.113801,0.00016,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007704.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007704.bin,7191,True,preprocess/labels/2013_05_28_drive_0006_sync/007190_1_1.npy,velodyne_of_native_frame_7704,t (last frame of the clip),True,,,
2013_05_28_drive_0006_sync,heldout,7195,7709,1404,0000007709,805.636636,805.636715,7.9e-05,data_2d_raw/2013_05_28_drive_0006_sync/image_00/data_rect/0000007709.png,data_3d_raw/2013_05_28_drive_0006_sync/velodyne_points/data/0000007709.bin,7196,True,preprocess/labels/2013_05_28_drive_0006_sync/007195_1_1.npy,velodyne_of_native_frame_7709,t (last frame of the clip),True,"[0, 1404]","[1405, 1424]",samples/kitti360/2013_05_28_drive_0006_sync_01404.npz
